29237.0,47588.0,159115.0,62587.0,12068.0,140450.0,14455.0,257344.0
28006.0,53216.0,171133.0,67144.0,8256.0,375262.0,23367.0,358115.0
30786.0,54093.0,155962.0,49331.0,6685.0,141655.0,6565.0,138641.0
30962.0,54056.0,152745.0,48752.0,7080.0,144560.0,6479.0,149616.0
28254.0,53076.0,159115.0,39985.0,10581.0,121302.0,10210.0,100332.0
27832.0,51577.0,165352.0,48755.0,6295.0,192257.0,7654.0,255734.0
28747.0,53604.0,161290.0,72184.0,14188.0,170165.0,17194.0,271182.0
29155.0,49354.0,161534.0,51744.0,0.0,326847.0,17184.0,149622.0
31025.0,51274.0,162569.0,48704.0,7334.0,186852.0,18849.0,304544.0
30314.0,46979.0,158665.0,52742.0,4239.0,234715.0,25733.0,317786.0
30000.0,52812.0,157770.0,51682.0,15610.0,122989.0,14317.0,268803.0
30868.0,49036.0,157425.0,48409.0,0.0,321022.0,33226.0,336508.0
29565.0,49808.0,166515.0,39571.0,6652.0,142595.0,11295.0,231665.0
30578.0,52462.0,168001.0,47478.0,4073.0,120055.0,4237.0,131490.0
31172.0,52538.0,159845.0,58405.0,12297.0,136787.0,6400.0,185595.0
28889.0,54071.0,171368.0,71800.0,10199.0,307320.0,13259.0,311082.0
29083.0,43108.0,166813.0,79055.0,8507.0,301604.0,18181.0,313800.0
28417.0,51277.0,168773.0,68371.0,17282.0,214945.0,12777.0,253821.0
29289.0,53270.0,158513.0,38792.0,5739.0,120525.0,7531.0,145881.0
28739.0,51312.0,162420.0,42260.0,2593.0,138803.0,10026.0,128716.0
28842.0,48162.0,163219.0,55781.0,2023.0,205810.0,7820.0,227641.0
30693.0,53964.0,160746.0,51132.0,17434.0,138323.0,13393.0,174061.0
30980.0,53235.0,156033.0,48787.0,4120.0,173056.0,14928.0,222748.0
30374.0,52490.0,153909.0,52665.0,20290.0,144520.0,11517.0,225936.0
28977.0,53494.0,156395.0,52388.0,17409.0,135095.0,19434.0,289245.0
29868.0,45648.0,169036.0,47059.0,4836.0,175098.0,8975.0,119211.0
28708.0,44305.0,169794.0,52134.0,2700.0,182481.0,11767.0,206885.0
28215.0,54104.0,158289.0,50768.0,743.0,166046.0,11297.0,93743.0
29895.0,50896.0,165159.0,66509.0,17132.0,145971.0,13025.0,200116.0
28076.0,46154.0,167657.0,54488.0,8448.0,272168.0,19981.0,293986.0
28802.0,47806.0,153644.0,59874.0,9375.0,238095.0,17193.0,307241.0
30153.0,52517.0,165419.0,53274.0,8100.0,169131.0,8195.0,140010.0
30152.0,51743.0,161365.0,46390.0,8950.0,116484.0,7842.0,126786.0
31539.0,51559.0,154448.0,53819.0,14105.0,191790.0,21266.0,179724.0
32116.0,52638.0,153983.0,48277.0,13881.0,138571.0,17116.0,298189.0
30149.0,48561.0,162789.0,54798.0,4356.0,206563.0,6926.0,204926.0
27767.0,46262.0,171284.0,51458.0,4288.0,152993.0,9857.0,85351.0
30982.0,46756.0,157814.0,47050.0,3203.0,205565.0,11783.0,215455.0
30512.0,53833.0,159949.0,53786.0,24749.0,111742.0,11492.0,284646.0
31213.0,49083.0,156750.0,53918.0,10994.0,216416.0,19521.0,159601.0
29852.0,51414.0,169831.0,62510.0,12108.0,229824.0,19360.0,203880.0
30372.0,47938.0,163484.0,46147.0,1202.0,190054.0,16414.0,175745.0
30244.0,54309.0,163237.0,50066.0,6854.0,77035.0,3914.0,130772.0
29017.0,51383.0,166133.0,44626.0,3854.0,162654.0,14164.0,170397.0
30176.0,47317.0,164311.0,52117.0,12703.0,215919.0,15279.0,205255.0
30756.0,46636.0,161185.0,61038.0,6586.0,279962.0,15626.0,293085.0
30613.0,52298.0,161830.0,55666.0,7270.0,135009.0,2829.0,134370.0
33358.0,50635.0,155216.0,52404.0,13099.0,183736.0,10051.0,209406.0
28671.0,55581.0,160879.0,69274.0,13423.0,214491.0,9693.0,199687.0
29172.0,53796.0,160992.0,67615.0,16596.0,180845.0,15507.0,294490.0
28225.0,44741.0,162168.0,76934.0,13112.0,266314.0,14211.0,261517.0
28370.0,49087.0,164328.0,42826.0,6799.0,125760.0,6671.0,123610.0
28661.0,54615.0,163317.0,40356.0,14025.0,101163.0,7708.0,158579.0
28047.0,48273.0,168072.0,39956.0,716.0,183691.0,9483.0,166052.0
33145.0,54932.0,152732.0,55185.0,17277.0,117340.0,14213.0,219469.0
31667.0,49900.0,153903.0,60401.0,23168.0,187744.0,18084.0,362557.0
31487.0,48828.0,160764.0,54485.0,12024.0,242902.0,19107.0,256576.0
28899.0,52192.0,161529.0,46656.0,6641.0,126379.0,11598.0,228970.0
26411.0,52169.0,164355.0,57409.0,16093.0,67552.0,5877.0,148315.0
28440.0,53659.0,166485.0,64602.0,11885.0,216429.0,15514.0,241631.0
30196.0,52469.0,162670.0,57378.0,8883.0,147827.0,10132.0,282429.0
31313.0,49954.0,162060.0,48682.0,5647.0,93875.0,2339.0,75475.0
28490.0,54156.0,158360.0,48411.0,5321.0,154951.0,6281.0,92266.0
27259.0,48022.0,165607.0,61152.0,11326.0,238569.0,10167.0,206913.0
29526.0,55268.0,166916.0,67509.0,21422.0,217386.0,14932.0,211889.0
31645.0,49060.0,152274.0,47938.0,7629.0,308585.0,25759.0,301559.0
30137.0,49856.0,161952.0,46471.0,17857.0,80944.0,8111.0,232006.0
30198.0,51643.0,160890.0,37724.0,9295.0,159939.0,11096.0,102318.0
30750.0,49971.0,163295.0,43868.0,9794.0,132896.0,8843.0,202304.0
28310.0,58941.0,157327.0,59433.0,17618.0,79436.0,8269.0,255787.0
31465.0,53425.0,162763.0,49709.0,7144.0,205671.0,19783.0,290776.0
30490.0,49430.0,163129.0,32371.0,0.0,197363.0,14758.0,207050.0
30342.0,49029.0,161562.0,59489.0,14409.0,186911.0,12297.0,186383.0
29546.0,46453.0,160427.0,60287.0,7786.0,237822.0,11100.0,272652.0
30447.0,46961.0,165636.0,55373.0,10134.0,242398.0,20899.0,204229.0
29374.0,47131.0,166938.0,63614.0,8426.0,207028.0,14941.0,280939.0
31331.0,49225.0,161082.0,46735.0,3932.0,183122.0,11755.0,223006.0
30008.0,44244.0,159424.0,43125.0,4507.0,205742.0,14813.0,125608.0
30311.0,51894.0,159610.0,52066.0,7363.0,123513.0,5944.0,202271.0
31455.0,51599.0,157102.0,57821.0,30651.0,117176.0,10523.0,286549.0
31524.0,51078.0,154249.0,50551.0,15345.0,200301.0,20467.0,273320.0
32576.0,54027.0,151040.0,48652.0,11931.0,146861.0,20813.0,260290.0
30614.0,51042.0,160876.0,54374.0,4281.0,159269.0,10004.0,257932.0
29242.0,48871.0,172280.0,52388.0,3328.0,291195.0,20272.0,146613.0
30351.0,44848.0,159756.0,58293.0,4842.0,318078.0,23145.0,404370.0
28968.0,56999.0,166094.0,45200.0,11413.0,56608.0,2156.0,159848.0
29885.0,49317.0,166943.0,50847.0,9826.0,149485.0,13874.0,95911.0
29311.0,54360.0,156994.0,45125.0,378.0,213711.0,18376.0,200631.0
30401.0,51771.0,162981.0,66927.0,11757.0,157875.0,12745.0,212476.0
26041.0,44327.0,169050.0,58322.0,12067.0,205736.0,15818.0,182275.0
29562.0,52701.0,154232.0,53780.0,16606.0,175489.0,10943.0,293164.0
31327.0,50170.0,155018.0,54104.0,14954.0,198345.0,22991.0,306565.0
29206.0,43512.0,168282.0,47315.0,2882.0,142165.0,9439.0,193732.0
28951.0,45807.0,166683.0,43576.0,1453.0,120987.0,5552.0,214456.0
29730.0,52447.0,161723.0,63554.0,3492.0,155279.0,4460.0,197457.0
30239.0,51596.0,160207.0,46516.0,19362.0,175730.0,13405.0,227189.0
31528.0,52259.0,155807.0,50479.0,11563.0,167309.0,15615.0,156436.0
29615.0,48945.0,155888.0,43741.0,6515.0,183532.0,14646.0,82309.0
28253.0,53699.0,152847.0,54716.0,7860.0,96346.0,13719.0,226647.0
31193.0,50907.0,161691.0,60462.0,19079.0,209257.0,11632.0,333355.0
31992.0,50913.0,154841.0,50017.0,10822.0,171369.0,15971.0,232510.0
28968.0,52411.0,160357.0,44772.0,16722.0,82475.0,8989.0,209684.0
29297.0,49355.0,159615.0,38256.0,11126.0,135038.0,6688.0,182395.0
29706.0,50037.0,161217.0,46973.0,996.0,194032.0,8686.0,149872.0
28610.0,53016.0,162547.0,60315.0,17420.0,252921.0,13873.0,203898.0
28014.0,51809.0,167288.0,69344.0,10080.0,271778.0,14855.0,306987.0
27757.0,54758.0,166721.0,69088.0,16607.0,176858.0,14334.0,245883.0
29296.0,49887.0,161947.0,62441.0,10410.0,193708.0,12147.0,294038.0
31574.0,54936.0,166723.0,55159.0,8301.0,71226.0,1334.0,246479.0
31830.0,47909.0,157904.0,45478.0,9702.0,333116.0,26728.0,334204.0
28844.0,54299.0,158557.0,55153.0,12613.0,86594.0,10352.0,200096.0
29525.0,51081.0,162317.0,42797.0,15114.0,96545.0,6108.0,54304.0
29340.0,48023.0,165857.0,40090.0,6570.0,117829.0,9439.0,283328.0
32030.0,53924.0,158907.0,49559.0,19190.0,164739.0,13340.0,137879.0
32408.0,49867.0,154970.0,56063.0,13694.0,221292.0,16536.0,329795.0
29549.0,46985.0,159635.0,68109.0,10847.0,239529.0,18106.0,271973.0
27433.0,50653.0,166758.0,69399.0,14418.0,118914.0,4117.0,216639.0
29019.0,49811.0,164406.0,38579.0,4001.0,163853.0,8152.0,86172.0
29136.0,52320.0,156017.0,49736.0,5149.0,111809.0,5543.0,134224.0
31509.0,53439.0,159690.0,48598.0,8786.0,131184.0,6896.0,191516.0
30670.0,56450.0,166151.0,69649.0,15638.0,266464.0,12523.0,236127.0
30782.0,51502.0,160493.0,63767.0,18538.0,130053.0,13839.0,257382.0
29454.0,52210.0,156419.0,57213.0,19434.0,135141.0,19029.0,271494.0
30786.0,54303.0,170607.0,40403.0,2005.0,215260.0,19313.0,262518.0
31294.0,47825.0,156257.0,52773.0,1709.0,192995.0,6711.0,217406.0
29190.0,53508.0,158804.0,40270.0,2921.0,140698.0,13912.0,122777.0
30647.0,46727.0,162440.0,45627.0,13600.0,247650.0,16754.0,205488.0
32989.0,54117.0,152383.0,51524.0,4859.0,207345.0,26619.0,308692.0
30366.0,54027.0,157678.0,63598.0,10107.0,253774.0,20417.0,275536.0
31706.0,51257.0,158142.0,56528.0,12520.0,147718.0,1173.0,205190.0
30838.0,52267.0,155968.0,47248.0,6995.0,142885.0,7253.0,208093.0
28896.0,57544.0,158914.0,44790.0,3792.0,169249.0,9504.0,101725.0
27817.0,51377.0,166455.0,63125.0,15254.0,248976.0,22136.0,221741.0
30314.0,52406.0,163537.0,56066.0,9880.0,150229.0,10480.0,188496.0
30479.0,46771.0,166949.0,41226.0,3656.0,155301.0,8743.0,124831.0
29590.0,52728.0,158569.0,60140.0,15678.0,195082.0,14522.0,261235.0
33803.0,57583.0,154749.0,55960.0,12401.0,179514.0,18407.0,249269.0
31532.0,50827.0,152344.0,60521.0,7980.0,158526.0,14854.0,293054.0
31597.0,48848.0,160210.0,41346.0,14405.0,167037.0,17537.0,257307.0
29676.0,48454.0,165478.0,49693.0,2329.0,150695.0,6097.0,211161.0
31670.0,50622.0,153581.0,49715.0,2291.0,182943.0,9765.0,83234.0
31302.0,54907.0,162663.0,43419.0,3682.0,155636.0,5600.0,101802.0
29976.0,46900.0,158897.0,70562.0,8605.0,290880.0,20719.0,289990.0
30436.0,52744.0,163740.0,73462.0,20443.0,187375.0,10998.0,302126.0
30220.0,50202.0,166299.0,57658.0,4856.0,296465.0,24556.0,299017.0
30305.0,56780.0,155076.0,41900.0,5845.0,140353.0,7677.0,252338.0
29833.0,43637.0,162071.0,71290.0,6246.0,289710.0,16969.0,230833.0
29288.0,48887.0,163201.0,64644.0,11501.0,218549.0,11343.0,247871.0
27548.0,53964.0,163565.0,38866.0,6472.0,85812.0,4335.0,169240.0
30892.0,55598.0,159623.0,41395.0,3061.0,156029.0,6954.0,172752.0
31717.0,55446.0,160785.0,52149.0,10895.0,130656.0,6386.0,128236.0
28167.0,55104.0,172538.0,69842.0,7795.0,313297.0,21340.0,194992.0
29698.0,47669.0,155970.0,68316.0,7826.0,207425.0,18526.0,309502.0
30248.0,47671.0,162421.0,49590.0,10937.0,254544.0,24411.0,326465.0
30270.0,51489.0,160092.0,40922.0,7476.0,192801.0,20479.0,239753.0
31726.0,48358.0,157754.0,45001.0,0.0,197252.0,11822.0,186545.0
29482.0,47678.0,165580.0,39055.0,2265.0,238832.0,20867.0,178872.0
31319.0,49528.0,155791.0,46147.0,0.0,213408.0,28108.0,397054.0
29280.0,53618.0,158138.0,53999.0,18444.0,103411.0,9884.0,219698.0
27711.0,51469.0,168642.0,35757.0,6036.0,105799.0,6499.0,98034.0
28701.0,50668.0,164254.0,63844.0,8582.0,268381.0,14409.0,245654.0
28897.0,52927.0,164583.0,71417.0,12843.0,260856.0,20659.0,275183.0
28240.0,52893.0,167890.0,73364.0,16080.0,215104.0,10937.0,260080.0
29866.0,49078.0,163425.0,62434.0,5416.0,265591.0,18317.0,285655.0
30459.0,53602.0,157304.0,47531.0,6228.0,119023.0,2287.0,172691.0
31336.0,56709.0,155139.0,50409.0,4558.0,167480.0,10992.0,91805.0
30341.0,39222.0,170356.0,45025.0,5150.0,216415.0,14567.0,127338.0
31624.0,53445.0,156931.0,49078.0,13453.0,143142.0,16485.0,326355.0
29794.0,49755.0,160578.0,44044.0,4638.0,219772.0,25464.0,248695.0
32042.0,50175.0,149162.0,51581.0,0.0,252903.0,25401.0,324812.0
31028.0,48019.0,164585.0,42972.0,8785.0,188321.0,12757.0,299655.0
31551.0,51268.0,156386.0,48304.0,12476.0,164608.0,14475.0,224412.0
30002.0,49466.0,156642.0,68530.0,4142.0,272766.0,21989.0,242010.0
29472.0,51568.0,158633.0,46208.0,2817.0,169497.0,6494.0,91180.0
27460.0,46429.0,167355.0,43525.0,5483.0,173654.0,12986.0,83935.0
30671.0,55350.0,166820.0,55457.0,6436.0,86909.0,3363.0,83258.0
28875.0,46826.0,160633.0,55427.0,3653.0,316968.0,18788.0,244438.0
30846.0,51367.0,166497.0,62098.0,18955.0,117141.0,9036.0,308332.0
32362.0,50598.0,161902.0,52394.0,15011.0,209729.0,21095.0,239719.0
28300.0,52901.0,162063.0,44246.0,6651.0,117893.0,12997.0,148019.0
29377.0,51274.0,163048.0,43531.0,6543.0,104988.0,10928.0,174776.0
29403.0,45733.0,161843.0,36545.0,7364.0,149392.0,7178.0,168259.0
32381.0,51269.0,153433.0,52540.0,8586.0,181081.0,10290.0,191683.0
32784.0,52500.0,156058.0,41198.0,8726.0,206911.0,26409.0,330399.0
28803.0,52657.0,161150.0,42839.0,6056.0,115632.0,2783.0,141523.0
29349.0,52226.0,164485.0,46063.0,6598.0,232019.0,14595.0,332627.0
28096.0,49223.0,163858.0,68458.0,19561.0,162571.0,13582.0,231938.0
29567.0,52223.0,162051.0,71965.0,20460.0,162796.0,10297.0,160039.0
30556.0,52599.0,158405.0,49378.0,4997.0,182552.0,15712.0,214602.0
30347.0,46182.0,163671.0,47025.0,2757.0,202528.0,16033.0,73289.0
30005.0,53432.0,166025.0,52897.0,8315.0,85886.0,4171.0,91413.0
30383.0,53117.0,153634.0,43083.0,9724.0,195389.0,24270.0,289948.0
30771.0,51143.0,159557.0,42166.0,13202.0,190039.0,22268.0,312170.0
32526.0,51875.0,154471.0,46773.0,12155.0,157048.0,13708.0,317229.0
31360.0,50335.0,161827.0,46979.0,13793.0,169957.0,11533.0,219204.0
29616.0,48271.0,163563.0,46773.0,11490.0,157461.0,4088.0,213881.0
30747.0,53165.0,155414.0,57329.0,18956.0,153160.0,10656.0,272289.0
31072.0,53905.0,153340.0,42418.0,12620.0,156804.0,15046.0,298248.0
30015.0,44751.0,164429.0,54340.0,3380.0,137781.0,1507.0,163720.0
30103.0,47237.0,165009.0,56222.0,5380.0,143686.0,2612.0,145176.0
29340.0,51160.0,161826.0,56331.0,1479.0,243093.0,12580.0,199173.0
29691.0,50092.0,157454.0,57046.0,17926.0,186851.0,12171.0,254130.0
29286.0,50161.0,160291.0,58823.0,18259.0,257236.0,14988.0,278086.0
28297.0,47805.0,158400.0,66302.0,20127.0,218103.0,14892.0,326800.0
31893.0,56889.0,157628.0,39964.0,4335.0,109931.0,6038.0,155609.0
29058.0,55450.0,167265.0,43651.0,5977.0,119894.0,6129.0,191384.0
30730.0,51253.0,164580.0,47478.0,3148.0,142180.0,11340.0,193688.0
29113.0,44055.0,167333.0,59636.0,13755.0,173132.0,9150.0,136801.0
26838.0,52093.0,165477.0,69727.0,14437.0,196219.0,13069.0,227454.0
30978.0,48602.0,163505.0,53099.0,5155.0,207850.0,11914.0,184307.0
29534.0,52604.0,160532.0,47638.0,3002.0,153461.0,8517.0,194635.0
29172.0,52927.0,166554.0,62782.0,29721.0,171076.0,10531.0,278257.0
30445.0,51025.0,157712.0,61035.0,22206.0,74473.0,7853.0,177461.0
31270.0,55618.0,151958.0,49916.0,4781.0,201417.0,23901.0,244765.0
29456.0,49818.0,156780.0,65151.0,19383.0,178689.0,8651.0,144172.0
28585.0,49585.0,170939.0,47661.0,3326.0,188200.0,8476.0,115951.0
28922.0,56805.0,163480.0,42939.0,9652.0,88453.0,6756.0,61627.0
30773.0,52123.0,162410.0,52624.0,7895.0,122349.0,8028.0,177693.0
29490.0,41110.0,162877.0,70450.0,8447.0,368022.0,22426.0,287830.0
29603.0,50121.0,165860.0,65978.0,19392.0,208793.0,10882.0,207894.0
29720.0,42754.0,167865.0,67693.0,6166.0,296727.0,17244.0,221737.0
27727.0,56465.0,153670.0,40220.0,2708.0,151898.0,10556.0,186080.0
26646.0,48045.0,165816.0,50790.0,3001.0,115139.0,5593.0,143931.0
28478.0,52143.0,164535.0,44838.0,15497.0,100894.0,7182.0,158882.0
32589.0,51014.0,153607.0,42001.0,8633.0,194009.0,26718.0,354490.0
31810.0,50239.0,156624.0,53443.0,7037.0,244881.0,23474.0,339629.0
31850.0,48224.0,153279.0,40233.0,0.0,171586.0,18050.0,353721.0
29524.0,49785.0,160060.0,55620.0,10065.0,186544.0,7817.0,235704.0
27737.0,48090.0,162254.0,42530.0,7718.0,181446.0,8763.0,125042.0
27819.0,58045.0,163119.0,44423.0,9174.0,76531.0,4777.0,133818.0
27776.0,50996.0,163295.0,65207.0,13083.0,202076.0,9313.0,309400.0
29587.0,49771.0,167597.0,63063.0,7288.0,326585.0,24975.0,259275.0
29889.0,48518.0,162061.0,72248.0,15455.0,227678.0,10659.0,297253.0
29502.0,56835.0,164019.0,70536.0,13068.0,177846.0,8978.0,234944.0
31088.0,46653.0,162540.0,43391.0,7303.0,191112.0,5723.0,212997.0
31469.0,55876.0,155992.0,45530.0,2460.0,178769.0,19052.0,247432.0
31116.0,55141.0,158158.0,51238.0,14233.0,153061.0,19252.0,208451.0
30648.0,50588.0,159955.0,43409.0,6753.0,207117.0,11770.0,301859.0
29244.0,52741.0,160571.0,43896.0,7112.0,113938.0,8609.0,139701.0
31451.0,45846.0,157840.0,35675.0,7281.0,192589.0,19283.0,132138.0
31192.0,50711.0,149903.0,50419.0,0.0,232544.0,23389.0,419006.0
30846.0,46025.0,164999.0,65253.0,14715.0,277462.0,22746.0,250092.0
29282.0,47703.0,160857.0,70354.0,9477.0,213312.0,16052.0,330188.0
29343.0,56162.0,162012.0,37563.0,9414.0,113849.0,8977.0,74499.0
30052.0,55355.0,157285.0,43135.0,5637.0,146852.0,10075.0,76031.0
33176.0,54023.0,153248.0,46333.0,4877.0,193099.0,10536.0,120963.0
27277.0,52449.0,171648.0,70260.0,15852.0,164009.0,7646.0,179689.0
29184.0,46091.0,165289.0,70687.0,14839.0,263003.0,14437.0,265464.0
31696.0,55840.0,157436.0,48976.0,4027.0,133087.0,7620.0,160819.0
30188.0,52372.0,160852.0,49752.0,4006.0,212927.0,14924.0,138399.0
29086.0,49924.0,164186.0,72254.0,12478.0,251736.0,17224.0,347706.0
28866.0,49614.0,168878.0,66542.0,15583.0,196958.0,12770.0,256150.0
29475.0,50917.0,162941.0,64485.0,9736.0,236198.0,19784.0,190368.0
30050.0,49670.0,159215.0,45593.0,1331.0,228556.0,12771.0,119853.0
29892.0,52630.0,163856.0,39574.0,3639.0,93871.0,4120.0,120392.0
31061.0,55053.0,165026.0,45649.0,7743.0,131566.0,6878.0,129557.0
30183.0,54237.0,159749.0,52183.0,8553.0,231046.0,25626.0,316242.0
31471.0,48976.0,151038.0,54384.0,0.0,302037.0,24801.0,335471.0
30654.0,49796.0,164853.0,47744.0,17184.0,129264.0,13187.0,222175.0
29841.0,46819.0,158803.0,43370.0,1467.0,185694.0,12789.0,90195.0
29710.0,48498.0,159337.0,62621.0,7250.0,234501.0,11275.0,288657.0
29187.0,48953.0,161875.0,60867.0,7651.0,284270.0,20173.0,170172.0
31002.0,54005.0,151518.0,47441.0,7006.0,134514.0,7386.0,175279.0
32594.0,55037.0,155585.0,48937.0,3379.0,184887.0,9605.0,111375.0
29647.0,52204.0,158802.0,42918.0,7884.0,196294.0,13596.0,128178.0
29222.0,42480.0,162877.0,76025.0,8874.0,281134.0,15442.0,326128.0
30529.0,55987.0,162578.0,55891.0,8812.0,238122.0,23680.0,310492.0
30428.0,50441.0,161570.0,50138.0,14476.0,142160.0,15183.0,244570.0
29608.0,48835.0,156783.0,40632.0,6211.0,164991.0,8796.0,113297.0
29455.0,46616.0,160063.0,46684.0,508.0,194454.0,9991.0,173217.0
30110.2597010285,50715.2238915647,168504.5519708534,45632.705962225096,20869.412222817402,115720.0,6564.0,237402.9362764973
32919.0,54369.0,158206.0,54298.0,0.0,319176.0,29570.0,361356.0
31444.0,57804.0,148658.0,42427.0,6822.0,138151.0,3345.0,104501.0
28226.0,51133.0,166427.0,66868.0,12002.0,96098.0,3588.0,120800.0
28407.0,52808.0,171625.0,68914.0,14963.0,292024.0,15512.0,190107.0
30361.0,44642.0,157618.0,71723.0,7295.0,313545.0,17691.0,280396.0
28986.0,47243.0,161680.0,71093.0,9345.0,222304.0,14998.0,356031.0
29909.0,53828.0,161786.0,35489.0,11862.0,118959.0,9347.0,125988.0
28971.0,56154.0,160021.0,53376.0,5263.0,152490.0,11724.0,127450.0
30766.0,50124.0,155465.0,28996.0,6605.0,149837.0,6573.0,92288.0
32502.0,49213.0,157452.0,47110.0,8375.0,182449.0,19472.0,352724.0
32496.0,48328.0,154558.0,52802.0,8894.0,217688.0,17354.0,328118.0
30921.0,53247.0,165790.0,42992.0,15117.0,186609.0,15177.0,268807.0
31388.0,53646.0,151642.0,46809.0,381.0,191412.0,15916.0,320770.0
29334.0,50084.0,161986.0,46946.0,11797.0,145024.0,12666.0,51522.0
29395.0,55479.0,168247.0,68284.0,14100.0,249628.0,14975.0,327799.0
29784.0,48145.0,161011.0,60967.0,11755.0,186568.0,8661.0,236354.0
33126.0,50273.0,155445.0,47205.0,204.0,203034.0,6804.0,159191.0
28050.0,52592.0,154656.0,41727.0,5495.0,124587.0,6668.0,250644.0
28260.0,55134.0,166232.0,54900.0,12627.0,116039.0,9501.0,187234.0
29442.0,51741.0,161883.0,63376.0,11171.0,242478.0,20546.0,296762.0
30594.0,50534.0,167263.0,60891.0,10162.0,289264.0,21907.0,283475.0
31459.0,53260.0,151063.0,53013.0,4143.0,142825.0,16723.0,310568.0
31544.0,48244.0,161103.0,48287.0,13341.0,214551.0,10504.0,160704.0
26918.0,49748.0,160728.0,43101.0,2506.0,172841.0,13624.0,131989.0
28323.0,46919.0,167254.0,43590.0,6368.0,175715.0,11045.0,216294.0
32926.0,52861.0,154957.0,47913.0,17583.0,161084.0,18779.0,283797.0
29838.0,49319.0,153609.0,49131.0,2434.0,224542.0,14480.0,204100.0
29289.0,51665.0,158818.0,43820.0,4659.0,114109.0,8298.0,177973.0
30235.0,47066.0,165272.0,51851.0,8909.0,205159.0,20139.0,301858.0
32617.0,55227.0,157572.0,48764.0,0.0,297551.0,30390.0,290019.0
30162.0,54047.0,155832.0,60654.0,14587.0,188819.0,12160.0,255871.0
31536.0,54176.0,162037.0,42326.0,2205.0,164154.0,13099.0,209479.0
31053.0,48966.0,157389.0,43162.0,393.0,135237.0,6027.0,201386.0
31479.0,54987.0,156202.0,41621.0,5325.0,193192.0,11344.0,66579.0
28450.0,47081.0,162586.0,68141.0,11603.0,228415.0,17912.0,296821.0
28926.0,52586.0,167443.0,67046.0,13572.0,297484.0,20709.0,206198.0
28273.0,42518.0,164181.0,70157.0,14674.0,276364.0,15353.0,253138.0
32741.0,55740.0,155834.0,43307.0,5266.0,111978.0,6082.0,195373.0
32508.0,56160.0,159399.0,46867.0,3768.0,201298.0,10670.0,188019.0
30457.0,52453.0,155491.0,58569.0,9711.0,196410.0,18589.0,317048.0
31561.0,45995.0,156183.0,43875.0,14574.0,135104.0,10023.0,157413.0
30507.0,50359.0,157933.0,43932.0,1706.0,172189.0,6530.0,107137.0
31890.0,48245.0,168811.0,44423.0,6702.0,179960.0,6230.0,95026.0
28932.0,57601.0,165813.0,59995.0,18349.0,74263.0,5404.0,198792.0
31278.0,53224.0,161185.0,52450.0,4442.0,286740.0,28025.0,253549.0
30045.0,51331.0,160252.0,67860.0,13394.0,259859.0,14876.0,326083.0
30057.0,51281.0,158346.0,52243.0,5209.0,204327.0,18463.0,147698.0
28997.0,47551.0,167593.0,43422.0,2010.0,195243.0,8969.0,168956.0
31554.0,56371.0,160106.0,50682.0,3450.0,124914.0,4930.0,164218.0
